Cd,CdTe_0.5Se_0.5,M_i_Te_site,-0.67,0,3,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,2.854,2.974,1.762,2.236,2.711
Se,CdTe_0.5Se_0.5,M_i_Te_site,-0.655,0,3,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.934,2.919,3.266,2.621,1.975
Te,CdTe_0.5Se_0.5,M_i_Te_site,-0.542,0,3,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.045,3.03,3.921,3.446,2.972
Se,CdTe_0.5Se_0.5,M_i_Te_site,-0.367,0,2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.934,2.919,3.266,2.621,1.975
Te,CdTe_0.5Se_0.5,M_i_Te_site,-0.102,0,2,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.045,3.03,3.921,3.446,2.972
Se,CdTe_0.5Se_0.5,M_i_Te_site,0.038,0,1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.934,2.919,3.266,2.621,1.975
Te,CdTe_0.5Se_0.5,M_i_Te_site,0.335,0,1,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.045,3.03,3.921,3.446,2.972
Cd,CdTe_0.5Se_0.5,M_i_Te_site,0.368,0,2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,2.854,2.974,1.762,2.236,2.711
Cd,CdTe_0.5Se_0.5,M_i_Te_site,0.729,0,1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,2.854,2.974,1.762,2.236,2.711
Se,CdTe_0.5Se_0.5,M_i_Te_site,0.824,0,0,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.934,2.919,3.266,2.621,1.975
Se,CdTe_0.5Se_0.5,M_i_Te_site,1.082,0,-1,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.934,2.919,3.266,2.621,1.975
Te,CdTe_0.5Se_0.5,M_i_Te_site,1.164,0,0,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.045,3.03,3.921,3.446,2.972
Te,CdTe_0.5Se_0.5,M_i_Te_site,1.407,0,-1,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.045,3.03,3.921,3.446,2.972
Cd,CdTe_0.5Se_0.5,M_i_Te_site,1.652,0,0,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,2.854,2.974,1.762,2.236,2.711
Cd,CdTe_0.5Se_0.5,M_i_Te_site,2.002,0,-1,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,2.854,2.974,1.762,2.236,2.711
Se,CdTe_0.5Se_0.5,M_i_Te_site,2.054,0,-2,4,16,0.75,3,4,0.5,78.96,1.16,940.9,1.4,194.96,2.55,34,6,2.934,2.919,3.266,2.621,1.975
Te,CdTe_0.5Se_0.5,M_i_Te_site,2.167,0,-2,5,16,0.75,3,4,0.97,127.6,1.36,869.2,1.6,190.15,2.1,52,6,3.045,3.03,3.921,3.446,2.972
Cd,CdTe_0.5Se_0.5,M_i_Te_site,2.411,0,-2,5,12,0.75,3,4,0.95,112.41,1.41,867.7,1.489,0,1.69,48,2,2.854,2.974,1.762,2.236,2.711
O,CdTe_0.5Se_0.5,M_Se,-0.972,-2,1,2,16,1,4,0,0.9,-62.9606,-0.43,373,-0.67,53.86,0.89,26,4,0.786,1.011,1.439,1.61,2.034
Br,CdTe_0.5Se_0.5,M_Se,-0.791,-2,1,4,17,1,4,0,1.46,0.944,-0.02,199,-0.26,129.64,0.41,1,1,3.386,3.371,1.054,1.462,1.87
Cd,CdTe_0.5Se_0.5,M_Se,-0.689,-2,1,5,12,1,4,0,0.45,33.45,0.25,-73.2,0.089,194.96,0.86,14,4,2.842,2.827,1.501,2.62,3.739
