Nb,CdTe,M_i_old,4.494,4.823,6.033,5,5,0.5,0.64,92.9064,1.34,664,1.429,96,1.6,41,5,3,3,3.724,3.709,4.625,4.954,6.164
As,CdTe,M_Te,1.076,1.027,1.524,4,15,1,-0.39,-52.6784,-0.16,77.8,-0.21,-113.15,0.06,-19,-1,4,0,1.453,1.438,1.127,1.078,1.575
Br,CdS,M_S,0.680,1.015,1.351,4,17,1,1.67,47.838,0.12,140.32,-0.13,124.18,0.38,19,1,4,0,3.869,3.854,1.436,1.771,2.106
Ta,CdS,M_i_Cd_site,4.893,4.920,5.677,6,5,0.25,0.64,180.9479,1.34,761,1.43,60,1.5,73,5,4,3,4.285,4.270,6.330,6.357,7.114
S,CdTe,M_i_Cd_site,3.986,3.512,3.038,3,16,0.25,0.29,32.066,1.02,999.58,1.27,200.42,2.58,16,6,4,3,2.315,2.540,3.290,2.816,2.342
Si,CdTe,M_i_old,3.611,3.611,3.611,3,14,0.5,0.26,28.0855,1.11,786.4,1.32,133.6,1.9,14,4,3,3,3.694,3.679,3.594,3.594,3.594
Ga,CdSe,M_Cd,0.562,0.569,0.848,4,13,0,-0.33,-42.687,-0.15,-288.9,-0.079,29,0.12,17,1,0,4,2.307,2.292,0.753,0.760,1.039
In,CdSe,M_i_Se_site,2.868,2.732,3.649,5,13,0.75,0.8,114.82,1.44,558.3,1.66,29,1.78,49,3,3,4,3.044,3.029,3.828,3.693,4.609
Ge,CdSe,M_Se,2.143,2.788,4.342,4,14,1,0.03,-6.35,0.06,-178.8,-0.03,74.96,0.54,2,2,4,0,1.099,1.084,1.846,2.491,4.044
Co,CdTe,M_Te,3.081,4.035,5.460,4,9,1,-0.32,-68.6668,-0.2,-111.2,-0.347,-120.15,-0.22,-25,-3,4,0,2.391,2.376,3.060,4.015,5.440
Te,CdSe,M_Cd,4.657,3.381,2.259,5,16,0,0.02,15.19,-0.05,1.5,0.111,190.15,0.41,4,4,0,4,2.456,2.441,4.456,3.180,2.057
La,CdS,M_i_old,5.600,6.573,7.658,6,3,0.5,1.16,138.9055,1.25,538.1,1.877,50,1.1,57,3,3,3,3.789,3.774,7.652,8.626,9.711
Y,CdSe,M_i_Cd_site,3.365,4.333,5.300,5,3,0.25,1.02,88.9059,1.62,616,1.81,0,1.22,39,3,4,3,3.535,3.520,4.911,5.878,6.846
Sc,CdTe,M_Te,5.248,6.434,7.620,4,3,1,-0.22,-82.6441,0.08,-238.2,0.006,-172.05,-0.74,-31,-3,4,0,2.810,2.795,5.022,6.207,7.394
Co,CdTe,M_i_Cd_site,2.570,3.050,4.000,4,9,0.25,0.65,58.9332,1.16,758,1.253,70,1.88,27,3,4,3,3.381,3.366,2.327,2.807,3.757
Y,CdS,M_i_S_site,4.498,5.472,6.445,5,3,0.75,1.02,88.9059,1.62,616,1.81,0,1.22,39,3,3,4,4.104,4.089,6.460,7.434,8.407
Hf,CdS,M_i_Cd_site,3.349,4.097,5.363,6,4,0.25,0.83,178.49,1.44,642,1.564,0,1.3,72,4,4,3,4.501,4.486,4.755,5.502,6.768
O,CdSe,M_i_Se_site,4.806,4.168,3.590,2,16,0.75,1.4,15.9994,0.73,1313.9,0.73,141.1,3.44,8,2,3,4,1.219,1.249,4.529,3.891,3.313
Re,CdSe,M_i_Se_site,6.329,6.329,6.329,6,7,0.75,0.53,186.207,1.28,760,1.37,14,1.9,75,7,3,4,2.922,2.907,6.578,6.578,6.578
Be,CdSe,M_i_Cd_site,3.542,4.187,4.871,2,2,0.25,0.45,9.01218,0.9,899.4,1.12,240,1.57,4,2,4,3,2.236,2.266,3.310,3.955,4.639
Pb,CdTe,M_i_Te_site,3.062,3.536,4.011,6,14,0.75,1.19,207.2,1.47,715.5,1.75,110,2.33,82,4,3,4,4.034,4.019,3.268,3.742,4.217
Be,CdSe,M_i_old,2.294,2.939,3.622,2,2,0.5,0.45,9.01218,0.9,899.4,1.12,240,1.57,4,2,3,3,2.849,2.834,2.697,3.342,4.026
Ir,CdTe,M_i_Cd_site,4.311,4.311,4.642,6,9,0.25,0.63,192.22,1.27,880,1.357,150,2.2,77,3,4,3,2.786,2.771,3.568,3.568,3.900
Ga,CdTe,M_i_Te_site,1.742,2.127,2.700,4,13,0.75,0.62,69.723,1.26,578.8,1.41,29,1.81,31,3,3,4,3.939,3.924,1.993,2.379,2.951
